Order_Id,Order_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub_Category,Product_Id,cost_price,List_price,Quantity,Discount_Percent,total_cost
4103,2022-01-12,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000740,130.00,150.00,8.00,4.00,1040.00
5375,2022-01-13,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001166,10.00,10.00,2.00,2.00,20.00
5591,2022-01-13,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003816,300.00,350.00,2.00,3.00,600.00
7471,2022-01-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002609,0.00,0.00,4.00,4.00,0.00
9546,2022-01-13,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10003433,0.00,0.00,2.00,5.00,0.00
6988,2022-01-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,20.00,30.00,5.00,5.00,100.00
2948,2022-01-13,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10000174,50.00,60.00,14.00,3.00,700.00
2239,2022-01-13,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,30.00,40.00,2.00,4.00,60.00
2807,2022-01-13,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10004395,10.00,10.00,2.00,2.00,20.00
7924,2022-01-13,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004002,20.00,20.00,3.00,5.00,60.00
1171,2022-01-13,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002352,30.00,30.00,4.00,2.00,120.00
5167,2022-01-14,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Paper,OFF-PA-10002479,20.00,20.00,3.00,3.00,60.00
103,2022-01-14,Second Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,OFF-PA-10004040,20.00,20.00,4.00,4.00,80.00
9447,2022-01-14,Standard Class,Consumer,United States,Lawrence,Indiana,46226,Central,Office Supplies,Paper,OFF-PA-10002245,30.00,40.00,6.00,5.00,180.00
6374,2022-01-14,Second Class,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002049,300.00,370.00,3.00,2.00,900.00
3094,2022-01-14,Same Day,Consumer,United States,Bolingbrook,Illinois,60440,Central,Office Supplies,Supplies,OFF-SU-10004231,20.00,30.00,4.00,3.00,80.00
5081,2022-01-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001325,10.00,10.00,1.00,5.00,10.00
8181,2022-01-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10002958,1150.00,1250.00,8.00,4.00,9200.00
2627,2022-01-15,First Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003800,50.00,50.00,1.00,3.00,50.00
5512,2022-01-15,Standard Class,Consumer,United States,Medford,Oregon,97504,West,Office Supplies,Paper,OFF-PA-10000174,30.00,30.00,4.00,5.00,120.00
4453,2022-01-15,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10003567,40.00,40.00,2.00,2.00,80.00
4974,2022-01-15,First Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10004071,70.00,90.00,2.00,3.00,140.00
4288,2022-01-15,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,50.00,60.00,1.00,3.00,50.00
1434,2022-01-15,Second Class,Consumer,United States,Florence,Alabama,35630,South,Furniture,Chairs,FUR-CH-10000513,1550.00,1820.00,14.00,3.00,21700.00
3629,2022-01-15,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004600,1730.00,2060.00,7.00,3.00,12110.00
3966,2022-01-15,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003651,10.00,10.00,3.00,3.00,30.00
9674,2022-01-15,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002645,1280.00,1500.00,5.00,4.00,6400.00
5691,2022-01-15,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10000817,30.00,30.00,9.00,4.00,270.00
9269,2022-01-16,Same Day,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Paper,OFF-PA-10002947,20.00,20.00,3.00,2.00,60.00
1211,2022-01-16,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001031,10.00,10.00,2.00,2.00,20.00
3012,2022-01-16,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Technology,Machines,TEC-MA-10000822,2190.00,2550.00,5.00,5.00,10950.00
1386,2022-01-16,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,Furnishings,FUR-FU-10004091,20.00,20.00,3.00,5.00,60.00
5881,2022-01-16,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001215,700.00,800.00,2.00,5.00,1400.00
7933,2022-01-16,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10003641,100.00,110.00,5.00,4.00,500.00
8674,2022-01-16,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10004063,560.00,600.00,3.00,2.00,1680.00
6019,2022-01-16,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001977,50.00,60.00,1.00,3.00,50.00
1459,2022-01-16,Standard Class,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10001569,20.00,20.00,4.00,2.00,80.00
5462,2022-01-16,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10001706,10.00,10.00,3.00,4.00,30.00
1452,2022-01-16,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Paper,OFF-PA-10001685,60.00,70.00,7.00,5.00,420.00
7069,2022-01-16,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,70.00,80.00,9.00,5.00,630.00
7336,2022-01-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002049,790.00,840.00,2.00,2.00,1580.00
4792,2022-01-16,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10001166,80.00,90.00,3.00,3.00,240.00
9210,2022-01-16,Second Class,Home Office,United States,Burlington,Iowa,52601,Central,Office Supplies,Envelopes,OFF-EN-10003160,10.00,10.00,1.00,2.00,10.00
3263,2022-01-16,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10003395,590.00,730.00,7.00,5.00,4130.00
1344,2022-01-16,Standard Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Art,OFF-AR-10000411,40.00,50.00,3.00,3.00,120.00
747,2022-01-16,Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,FUR-TA-10002607,480.00,570.00,10.00,3.00,4800.00
1595,2022-01-17,First Class,Home Office,United States,Peoria,Illinois,61604,Central,Furniture,Bookcases,FUR-BO-10000362,300.00,360.00,3.00,3.00,900.00
4732,2022-01-17,Second Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001609,10.00,10.00,3.00,5.00,30.00
9540,2022-01-17,First Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000157,30.00,40.00,2.00,2.00,60.00
2479,2022-01-17,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002833,10.00,10.00,3.00,5.00,30.00
9964,2022-01-17,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10003072,10.00,10.00,2.00,3.00,20.00
9442,2022-01-17,Second Class,Consumer,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10003281,40.00,50.00,5.00,4.00,200.00
3082,2022-01-17,Standard Class,Home Office,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10003364,50.00,60.00,2.00,4.00,100.00
2688,2022-01-17,First Class,Consumer,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10002003,0.00,0.00,5.00,5.00,0.00
6352,2022-01-17,Standard Class,Corporate,United States,Miami,Florida,33178,South,Technology,Phones,TEC-PH-10002549,330.00,360.00,2.00,5.00,660.00
1982,2022-01-17,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004187,0.00,0.00,2.00,2.00,0.00
5270,2022-01-18,Same Day,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000260,30.00,30.00,4.00,5.00,120.00
5703,2022-01-18,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,OFF-AR-10003829,0.00,0.00,1.00,3.00,0.00
9596,2022-01-18,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001492,30.00,30.00,3.00,5.00,90.00
7465,2022-01-18,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Paper,OFF-PA-10004610,20.00,30.00,8.00,5.00,160.00
6722,2022-01-18,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Art,OFF-AR-10000914,20.00,20.00,2.00,3.00,40.00
5191,2022-01-18,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10003582,50.00,50.00,2.00,3.00,100.00
640,2022-01-18,Standard Class,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10004728,20.00,20.00,4.00,3.00,80.00
9172,2022-01-18,Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Paper,OFF-PA-10001357,40.00,50.00,1.00,3.00,40.00
5652,2022-01-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,FUR-BO-10002613,1070.00,1190.00,5.00,2.00,5350.00
8784,2022-01-19,Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,FUR-TA-10003473,950.00,1130.00,3.00,5.00,2850.00
8461,2022-01-19,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,30.00,30.00,5.00,2.00,150.00
4662,2022-01-19,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002965,720.00,840.00,6.00,3.00,4320.00
2541,2022-01-19,Same Day,Corporate,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10004086,590.00,700.00,3.00,2.00,1770.00
3330,2022-01-19,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10003505,130.00,150.00,2.00,2.00,260.00
9647,2022-01-19,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10000778,70.00,70.00,2.00,2.00,140.00
643,2022-01-19,Second Class,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,OFF-LA-10002787,20.00,30.00,7.00,4.00,140.00
6313,2022-01-19,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,OFF-ST-10001932,520.00,580.00,3.00,3.00,1560.00
9224,2022-01-19,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,OFF-BI-10001308,10.00,10.00,6.00,4.00,60.00
7246,2022-01-19,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001370,310.00,350.00,5.00,2.00,1550.00
9171,2022-01-19,Same Day,Home Office,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10000448,20.00,30.00,2.00,5.00,40.00
238,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,30.00,30.00,5.00,4.00,150.00
7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,30.00,30.00,1.00,3.00,30.00
6328,2022-01-19,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002918,250.00,270.00,3.00,2.00,750.00
1679,2022-01-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002344,60.00,60.00,1.00,3.00,60.00
8953,2022-01-20,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,OFF-AR-10001419,20.00,20.00,7.00,5.00,140.00
3810,2022-01-20,Standard Class,Corporate,United States,Plantation,Florida,33317,South,Furniture,Chairs,FUR-CH-10003298,450.00,520.00,5.00,3.00,2250.00
4291,2022-01-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,10.00,10.00,2.00,3.00,20.00
40,2022-01-20,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004218,200.00,210.00,3.00,2.00,600.00
3952,2022-01-20,Second Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Binders,OFF-BI-10003676,20.00,20.00,2.00,2.00,40.00
287,2022-01-20,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,230.00,250.00,7.00,3.00,1610.00
4022,2022-01-20,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Technology,Phones,TEC-PH-10004093,70.00,80.00,3.00,3.00,210.00
4110,2022-01-20,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002923,60.00,70.00,2.00,2.00,120.00
9469,2022-01-20,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001870,10.00,10.00,2.00,3.00,20.00
8725,2022-01-20,Second Class,Home Office,United States,Miami,Florida,33178,South,Office Supplies,Paper,OFF-PA-10000143,30.00,30.00,6.00,2.00,180.00
3711,2022-01-20,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10001705,480.00,510.00,3.00,4.00,1440.00
2576,2022-01-20,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10001071,290.00,320.00,5.00,2.00,1450.00
8767,2022-01-20,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,OFF-AP-10004136,20.00,20.00,3.00,3.00,60.00
6767,2022-01-20,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10001683,20.00,20.00,2.00,2.00,40.00
5416,2022-01-20,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004888,20.00,20.00,4.00,5.00,80.00
8643,2022-01-21,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,30.00,30.00,11.00,4.00,330.00
4376,2022-01-21,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,280.00,300.00,5.00,5.00,1400.00
4061,2022-01-21,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002473,60.00,70.00,3.00,3.00,180.00
4533,2022-01-21,Same Day,Home Office,United States,Manteca,California,95336,West,Furniture,Chairs,FUR-CH-10002774,100.00,120.00,3.00,4.00,300.00
7961,2022-01-21,Standard Class,Corporate,United States,Chico,California,95928,West,Technology,Phones,TEC-PH-10000702,10.00,10.00,1.00,2.00,10.00
1275,2022-01-21,Same Day,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Chairs,FUR-CH-10001973,320.00,390.00,5.00,4.00,1600.00
9187,2022-01-21,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Appliances,OFF-AP-10002534,1310.00,1470.00,5.00,4.00,6550.00
8251,2022-01-21,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000023,0.00,0.00,2.00,2.00,0.00
8821,2022-01-21,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Technology,Copiers,TEC-CO-10003236,880.00,960.00,2.00,3.00,1760.00
5379,2022-01-21,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10001469,160.00,170.00,4.00,4.00,640.00
6316,2022-01-21,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Labels,OFF-LA-10003930,180.00,200.00,2.00,4.00,360.00
9094,2022-01-21,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001299,250.00,300.00,2.00,3.00,500.00
9454,2022-01-21,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10004884,40.00,50.00,3.00,3.00,120.00
3500,2022-01-21,Standard Class,Consumer,United States,Mobile,Alabama,36608,South,Technology,Accessories,TEC-AC-10000420,170.00,210.00,3.00,3.00,510.00
5803,2022-01-22,First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,TEC-PH-10000376,20.00,20.00,2.00,5.00,40.00
5376,2022-01-22,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004510,90.00,100.00,6.00,5.00,540.00
1759,2022-01-22,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10001013,40.00,50.00,2.00,3.00,80.00
7284,2022-01-22,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10001374,30.00,30.00,5.00,4.00,150.00
9692,2022-01-22,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10001811,500.00,610.00,3.00,2.00,1500.00
3953,2022-01-22,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10003535,130.00,160.00,2.00,4.00,260.00
8907,2022-01-22,Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001950,70.00,80.00,9.00,2.00,630.00
2062,2022-01-22,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002571,20.00,20.00,2.00,2.00,40.00
5481,2022-01-22,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10001336,90.00,100.00,1.00,3.00,90.00
7780,2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,170.00,200.00,4.00,4.00,680.00
